project_name,primary_language,window_starts,window_ends,Events,NLOC,LevD,Tokens,CycC,Functions,Commits,HalEff,TS,N,E,Diam,Dens,ClustC,InD,EigG,FModR
nextcloud__calendar__2020-06-14_00-06-03,JavaScript,1540900169.0,1566301769.0,744.8,302.0,18774.0,1903.0,69.8,49.0,7.2,892149.6536407799,5,15,632.0,2.0,0.09999999999999999,0.36959706959706956,1.4,0.015726387449972457,0.19231055323105534
nextcloud__calendar__2020-06-14_00-06-03,JavaScript,1566301769.0,1591703369.0,2916.0,1425.0,81143.0,8599.0,186.625,117.5,28.0,3473603.4350859784,8,14,172.0,2.0,0.07692307692307693,0.0,1.0,1.999999999946489e-06,0.10558999063957812
nntaoli-project__GoEx__2020-06-13_15-34-14,Go,1464915403.0,1490317003.0,2569.0,1632.0,57171.5,12172.0,298.5,105.0,37.5,3362573.3456780436,2,4,380.0,1.0,0.5,0.8333333333333333,1.5,0.31890167053391894,0.4360729842116235
nntaoli-project__GoEx__2020-06-13_15-34-14,Go,1490317003.0,1515718603.0,2805.3333333333335,1951.6666666666667,58161.0,12888.666666666666,292.6666666666667,161.66666666666666,29.0,2372324.9919558293,3,6,598.0,2.0,0.16666666666666669,0.0,0.8333333333333334,2.000000000279556e-06,0.03440063506193923
nntaoli-project__GoEx__2020-06-13_15-34-14,Go,1515718603.0,1541120203.0,840.6,587.7,20032.7,4191.0,95.3,36.5,8.2,1074980.4188180906,10,12,593.0,3.0,0.13636363636363635,0.350462962962963,1.5,0.10758253036802257,0.16983913392477612
nntaoli-project__GoEx__2020-06-13_15-34-14,Go,1541120203.0,1566521803.0,880.4285714285714,578.1428571428571,22005.428571428572,3949.714285714286,75.57142857142857,26.0,14.0,1406582.5849646826,7,11,413.0,2.0,0.13636363636363635,0.31277056277056275,1.3636363636363635,0.0693635357914667,0.15117672432958595
nntaoli-project__GoEx__2020-06-13_15-34-14,Go,1566521803.0,1591923403.0,767.9090909090909,481.09090909090907,18502.090909090908,3291.909090909091,89.63636363636364,33.81818181818182,14.818181818181818,1101279.4245763153,11,19,377.0,3.0,0.07309941520467837,0.22236842105263155,1.3157894736842106,0.05509639355142182,0.16588943781335103
nodejs__node-chakracore__2020-06-13_15-27-44,JavaScript,1250566378.0,1275967978.0,1056.1184210526317,527.3815789473684,25427.855263157893,4325.0526315789475,108.88157894736842,39.61842105263158,13.342105263157896,6182574.483933357,76,77,9995.0,5.0,0.043403964456596035,0.6106141946903428,3.2987012987012987,0.17995958174375293,0.30223923098177224
nodejs__node-chakracore__2020-06-13_15-27-44,JavaScript,1275967978.0,1301369578.0,694.3232323232323,296.57575757575756,17143.363636363636,2176.969696969697,73.12121212121212,24.68686868686869,12.242424242424242,5342196.217520018,99,138,14200.0,4.0,0.02856236115518883,0.5752834635469875,3.9130434782608696,0.25671367449919946,0.2973670861810075
nodejs__node-chakracore__2020-06-13_15-27-44,JavaScript,1301369578.0,1326771178.0,1057.7475728155339,611.6213592233009,27603.40776699029,3925.6990291262136,96.05825242718447,37.029126213592235,13.223300970873787,36565045.90522799,103,175,13288.0,5.0,0.01658456486042693,0.46068273027050455,2.8857142857142857,0.22963067130045045,0.3372008142799016
nodejs__node-chakracore__2020-06-13_15-27-44,JavaScript,1326771178.0,1352172778.0,892.061403508772,422.0263157894737,23722.052631578947,3090.184210526316,95.29824561403508,35.780701754385966,10.508771929824562,4326014.565119052,114,193,14597.0,6.0,0.014410621761658032,0.38985680829902375,2.766839378238342,0.07159358384827597,0.3467047625508283
nodejs__node-chakracore__2020-06-13_15-27-44,JavaScript,1352172778.0,1377574378.0,941.3789473684211,423.09473684210525,25396.0,3030.8736842105263,98.82105263157895,39.03157894736842,12.221052631578948,3452951.0516977822,95,223,17741.0,6.0,0.010523976891689896,0.3939937926814489,2.336322869955157,0.18319519807571294,0.27153337799030347
nodejs__node-chakracore__2020-06-13_15-27-44,JavaScript,1377574378.0,1402975978.0,644.9690721649484,309.0412371134021,18174.463917525773,2132.773195876289,66.87628865979381,27.123711340206185,6.546391752577319,4677867.796156263,97,178,8481.0,5.0,0.012410334539452802,0.25579059542435634,2.196629213483146,0.02982455551830654,0.27901409537960287
nodejs__node-chakracore__2020-06-13_15-27-44,JavaScript,1402975978.0,1428377578.0,469.4273504273504,225.0940170940171,12915.57264957265,1647.923076923077,44.85470085470085,20.00854700854701,7.213675213675214,2900153.490621051,117,255,10097.0,5.0,0.010421491431218156,0.30244677195890196,2.6470588235294117,0.11025849419277212,0.31913839157224105
nodejs__node-chakracore__2020-06-13_15-27-44,JavaScript,1428377578.0,1453779178.0,386.7682926829268,227.34756097560975,10211.603658536585,1626.341463414634,46.16463414634146,20.23170731707317,6.201219512195122,2683145.553974526,164,349,13404.0,5.0,0.009863979185192504,0.445020018779131,3.432664756446991,0.18284193288767325,0.30632822333170323
nodejs__node-chakracore__2020-06-13_15-27-44,JavaScript,1453779178.0,1479180778.0,333.4642857142857,157.07857142857142,8931.25,1129.5964285714285,29.310714285714287,13.628571428571428,5.867857142857143,1432481.1882818376,280,545,23216.0,7.0,0.006368051807879116,0.37595022172647025,3.4642201834862387,0.12276619925093724,0.3989163915735921
nodejs__node-chakracore__2020-06-13_15-27-44,JavaScript,1479180778.0,1504582378.0,350.36964980544747,159.17315175097275,9357.5,1138.2704280155642,27.97859922178988,14.464980544747082,5.593385214007782,1835790.5957831303,514,926,49358.0,6.0,0.004608020547545385,0.4593415337486786,4.262419006479481,0.12218055375989056,0.5114616540342911
nodejs__node-chakracore__2020-06-13_15-27-44,JavaScript,1504582378.0,1529983978.0,310.78153846153845,153.34923076923076,8891.563076923077,1075.5276923076924,29.66923076923077,13.678461538461539,5.406153846153846,2516547.9221399277,650,1152,53364.0,7.0,0.002887736509315571,0.36297386319436975,3.3237847222222223,0.06458163157003183,0.49476374799572165
nodejs__node-chakracore__2020-06-13_15-27-44,JavaScript,1529983978.0,1555385578.0,809.8518518518518,101.62091503267973,5526.954248366013,703.9520697167756,20.50980392156863,7.862745098039215,3.636165577342048,3387537.311444344,459,825,19148.0,10.0,0.0030950279493968816,0.23524820865879936,2.5503030303030303,0.019102398814664134,0.57764098627158
number5__cloud-init__2020-06-12_08-19-08,Python,1235994204.0,1261395804.0,473.6666666666667,240.0,14940.666666666666,1545.6666666666667,56.0,25.666666666666668,11.333333333333334,330689.40047634876,3,3,262.0,2.0,0.3333333333333333,0.0,0.6666666666666666,2.0000000000575113e-06,0.25342935528120714
number5__cloud-init__2020-06-12_08-19-08,Python,1261395804.0,1286797404.0,2086.0,1089.0,61228.0,7064.5,305.5,86.0,66.5,4031447.625102938,2,4,164.0,1.0,0.16666666666666666,0.0,0.5,2.0000000001685336e-06,0.0202119792950456
number5__cloud-init__2020-06-12_08-19-08,Python,1286797404.0,1312199004.0,783.0,414.6,24254.2,2719.6,111.4,19.2,30.4,1343472.7330339123,5,5,117.0,3.0,0.35,0.0,1.4,1.999999999169333e-06,0.06729562769349824
number5__cloud-init__2020-06-12_08-19-08,Python,1312199004.0,1337600604.0,758.5555555555555,301.22222222222223,20867.333333333332,1989.4444444444443,66.33333333333333,21.333333333333332,21.11111111111111,1463968.112876282,9,11,192.0,2.0,0.1181818181818182,0.18383838383838383,1.1818181818181819,0.08386925730883843,0.05899553414320335
number5__cloud-init__2020-06-12_08-19-08,Python,1337600604.0,1363002204.0,1739.25,792.25,54101.125,5230.375,200.5625,62.75,42.125,4304343.515583675,16,24,3296.0,4.0,0.09420289855072463,0.47872023809523806,2.1666666666666665,0.05233561361369865,0.23870624684669425
number5__cloud-init__2020-06-12_08-19-08,Python,1363002204.0,1388403804.0,602.6923076923077,294.6923076923077,19223.615384615383,1920.4615384615386,73.84615384615384,21.307692307692307,17.076923076923077,1762940.5560300106,13,19,975.0,4.0,0.10818713450292398,0.37047426257952576,1.9473684210526316,0.09175643981939519,0.2643647958149581
number5__cloud-init__2020-06-12_08-19-08,Python,1388403804.0,1413805404.0,448.27777777777777,233.55555555555554,14520.666666666666,1560.2222222222222,55.77777777777778,16.166666666666668,15.38888888888889,1795498.9772720868,18,36,1206.0,4.0,0.05317460317460317,0.3024327532213295,1.8611111111111112,0.14521671278542014,0.20226579225282548
number5__cloud-init__2020-06-12_08-19-08,Python,1413805404.0,1439207004.0,606.3529411764706,284.70588235294116,19654.235294117647,1932.764705882353,56.1764705882353,27.764705882352942,16.058823529411764,2771633.6702280473,17,38,2070.0,4.0,0.060455192034139404,0.5311565627355099,2.236842105263158,0.18100496556302337,0.27669817298974914
number5__cloud-init__2020-06-12_08-19-08,Python,1439207004.0,1464608604.0,775.1333333333333,322.1333333333333,23031.933333333334,2014.0666666666666,67.33333333333333,28.866666666666667,18.333333333333332,3130317.2478216966,15,40,2024.0,3.0,0.05128205128205128,0.4166991941704218,2.0,0.21483471107684982,0.2567649391634972
number5__cloud-init__2020-06-12_08-19-08,Python,1464608604.0,1490010204.0,327.6,192.1,10835.966666666667,1127.0666666666666,30.133333333333333,11.933333333333334,7.833333333333333,1914457.2021282057,30,45,1194.0,4.0,0.04242424242424243,0.4212008978675646,1.8666666666666667,0.15566746134884846,0.21431043857393198
number5__cloud-init__2020-06-12_08-19-08,Python,1490010204.0,1515411804.0,292.86842105263156,164.60526315789474,10329.236842105263,978.1842105263158,24.710526315789473,11.473684210526315,5.5,1920833.219668487,38,68,1776.0,4.0,0.033582089552238806,0.31589921215695205,2.25,0.08592843613397338,0.3084373632288568
number5__cloud-init__2020-06-12_08-19-08,Python,1515411804.0,1540813404.0,279.8787878787879,164.66666666666666,10306.90909090909,1076.4545454545455,25.181818181818183,11.636363636363637,4.9393939393939394,3168023.1132938345,33,68,909.0,6.0,0.0252414398595259,0.20998452451940824,1.6911764705882353,0.11847472876582976,0.16487426671309424
number5__cloud-init__2020-06-12_08-19-08,Python,1540813404.0,1566215004.0,192.0857142857143,125.22857142857143,7246.057142857143,688.6857142857143,14.4,7.085714285714285,3.142857142857143,2179209.088216727,35,58,506.0,8.0,0.02722323049001815,0.22818458453400273,1.5517241379310345,0.17879577056297824,0.1647515492282477
number5__cloud-init__2020-06-12_08-19-08,Python,1566215004.0,1591616604.0,165.29787234042553,91.57446808510639,5661.04255319149,536.3191489361702,11.25531914893617,5.574468085106383,4.0212765957446805,2311235.2188003818,47,84,1282.0,7.0,0.02208835341365462,0.2366938004568666,1.8333333333333333,0.21588252693086818,0.19061703151352344
nuxeo__nuxeo-python-client__2020-06-11_01-55-21,Python,1490124471.0,1515526071.0,1936.0,698.5,56630.0,3607.0,112.0,41.5,12.0,3324828.256849651,2,3,963.0,1.0,0.6666666666666666,1.0,1.3333333333333333,0.11641068452965764,0.2853283183123972
nuxeo__nuxeo-python-client__2020-06-11_01-55-21,Python,1515526071.0,1540927671.0,630.75,254.0,18510.5,1589.75,54.25,23.0,8.0,1311752.1434495244,4,5,56.0,2.0,0.25,0.4666666666666666,1.0,0.03308410741898249,0.11822095761519213
nuxeo__nuxeo-python-client__2020-06-11_01-55-21,Python,1540927671.0,1566329271.0,1341.5,323.0,30766.5,1557.5,39.0,20.0,20.0,3750723.4382928917,2,4,648.0,2.0,0.3333333333333333,0.0,1.0,2.000000000723645e-06,0.15703310922402694
nuxeo__nuxeo-python-client__2020-06-11_01-55-21,Python,1566329271.0,1591730871.0,1475.5,669.0,45500.0,4485.0,140.0,52.0,25.0,6729065.53392892,2,3,206.0,1.0,0.6666666666666666,1.0,1.3333333333333333,0.14909554946032955,0.20169758929698345
OpenCHS__openchs-server__2020-06-13_10-22-26,Java,1475802134.0,1501203734.0,1380.75,983.0,40938.0,6215.75,175.75,152.75,18.5,1013095.0413166702,4,4,242.0,2.0,0.5,0.5833333333333333,1.5,0.06638871259845969,0.29035484747173845
OpenCHS__openchs-server__2020-06-13_10-22-26,Java,1501203734.0,1526605334.0,1902.142857142857,1192.0,72925.71428571429,9290.285714285714,205.85714285714286,128.42857142857142,34.57142857142857,1943510.8596064374,7,7,1545.0,2.0,0.6428571428571429,0.8571428571428571,3.857142857142857,0.4229726674431781,0.10946496273270562
OpenCHS__openchs-server__2020-06-13_10-22-26,Java,1526605334.0,1552006934.0,1512.4444444444443,1003.4444444444445,55141.555555555555,7023.0,188.55555555555554,135.11111111111111,31.333333333333332,1633814.6468752692,9,10,2119.0,3.0,0.4555555555555555,0.6835714285714285,4.1,0.3555758573744209,0.1582988375582919
OpenCHS__openchs-server__2020-06-13_10-22-26,Java,1552006934.0,1577408534.0,1516.888888888889,970.8888888888889,57033.11111111111,7156.666666666667,175.55555555555554,123.44444444444444,30.22222222222222,2261300.030536856,9,12,1270.0,3.0,0.3333333333333333,0.7520502645502646,3.6666666666666665,0.3399792617041426,0.22466179523770638
openid__AppAuth-Android__2020-06-13_12-23-59,Java,1479992056.0,1505393656.0,254.11111111111111,124.55555555555556,10164.222222222223,855.1111111111111,12.555555555555555,9.11111111111111,3.6666666666666665,626226.675382862,9,10,204.0,2.0,0.08888888888888889,0.21000000000000002,0.8,0.018976547814017364,0.13635332222589758
openid__AppAuth-Android__2020-06-13_12-23-59,Java,1505393656.0,1530795256.0,96.8,62.6,3946.2,445.4,4.8,2.8,3.2,410218.9260443525,5,7,20.0,2.0,0.09523809523809523,0.0,0.5714285714285714,2.0000000000575113e-06,0.05867369345630215
openshift__origin__2020-06-12_19-40-32,Go,1411631892.0,1437033492.0,5529.0327868852455,3504.3606557377047,163359.68852459016,23431.803278688523,505.57377049180326,166.45901639344262,39.32786885245902,7812437.261193542,61,62,42272.0,5.0,0.14648334214701217,0.6701770337153408,8.935483870967742,0.3593803542195435,0.2805455791220996
openshift__origin__2020-06-12_19-40-32,Go,1437033492.0,1462435092.0,4531.204545454545,2824.1704545454545,142362.31818181818,20023.272727272728,389.75,116.2159090909091,34.375,7355279.957113123,88,100,49287.0,5.0,0.08404040404040404,0.5691973315349204,8.32,0.09372841581440217,0.19345089813061184
openshift__origin__2020-06-12_19-40-32,Go,1462435092.0,1487836692.0,2727.4122807017543,1718.0438596491229,84999.6052631579,11987.342105263158,221.359649122807,58.07017543859649,23.93859649122807,5363409.437461503,114,136,49362.0,6.0,0.056644880174291944,0.6118393133414578,7.647058823529412,0.09641174577818701,0.31040645186936117
openshift__origin__2020-06-12_19-40-32,Go,1487836692.0,1513238292.0,3261.509433962264,1923.9056603773586,103697.93396226416,12842.245283018869,243.93396226415095,75.0377358490566,28.367924528301888,5906394.560586963,106,158,58669.0,5.0,0.041401273885350316,0.5167374789210754,6.5,0.02859776183382856,0.22418259912680089
openshift__origin__2020-06-12_19-40-32,Go,1513238292.0,1538639892.0,2546.951923076923,1521.5192307692307,79038.60576923077,9450.317307692309,197.96153846153845,57.04807692307692,19.173076923076923,4378142.915653924,104,163,57911.0,6.0,0.03169734151329243,0.49145768886194324,5.134969325153374,0.01525749629978912,0.22584944901675041
openshift__origin__2020-06-12_19-40-32,Go,1538639892.0,1564041492.0,2025.6470588235295,1253.1529411764707,63376.7294117647,8735.917647058823,145.47058823529412,45.71764705882353,17.88235294117647,3461630.9269947447,85,146,28026.0,6.0,0.02678318375059046,0.4873689546209354,3.8835616438356166,0.04508173380736069,0.2465346574382784
openshift__origin__2020-06-12_19-40-32,Go,1564041492.0,1589443092.0,675.0,413.986301369863,22829.369863013697,2951.328767123288,46.917808219178085,12.643835616438356,7.767123287671233,1484155.329502046,73,105,3808.0,6.0,0.022527472527472527,0.3380785339175307,2.342857142857143,0.010101262856291648,0.18565144374950912
openstack__ironic__2020-06-11_01-59-05,Python,1341576087.0,1366977687.0,231.28571428571428,126.21428571428571,7761.785714285715,892.4642857142857,19.607142857142858,11.821428571428571,3.7857142857142856,645594.9528505338,28,29,718.0,6.0,0.07142857142857142,0.32408530167150856,2.0,0.11108906757223835,0.349905213531398
openstack__ironic__2020-06-11_01-59-05,Python,1366977687.0,1392379287.0,971.7073170731708,481.4634146341463,34219.19512195122,3587.268292682927,79.41463414634147,45.5609756097561,9.75609756097561,6191810.708632971,41,51,5302.0,6.0,0.07921568627450981,0.5219452564371733,3.9607843137254903,0.4849598960630055,0.30634032719194626
openstack__ironic__2020-06-11_01-59-05,Python,1392379287.0,1417780887.0,667.7123287671233,295.5068493150685,25579.095890410958,2186.4931506849316,40.45205479452055,24.54794520547945,7.383561643835616,12058082.690247389,73,90,11419.0,5.0,0.06878901373283396,0.5103702126173363,6.122222222222222,0.4123794062049392,0.3531810345586751
openstack__ironic__2020-06-11_01-59-05,Python,1417780887.0,1443182487.0,556.710843373494,294.2530120481928,22214.710843373494,2241.975903614458,37.566265060240966,22.734939759036145,6.590361445783133,20550128.021712087,83,125,9673.0,6.0,0.04651612903225806,0.5026197001526302,5.768,0.09513486010802474,0.2901405260999241
openstack__ironic__2020-06-11_01-59-05,Python,1443182487.0,1468584087.0,385.7073170731707,221.5609756097561,15444.80487804878,1538.121951219512,25.097560975609756,16.75609756097561,4.804878048780488,19484774.56465178,82,137,6798.0,6.0,0.03075354229282954,0.4396346112169229,4.182481751824818,0.1550545588119403,0.29615371574695215
openstack__ironic__2020-06-11_01-59-05,Python,1468584087.0,1493985687.0,386.4387755102041,239.5,15941.010204081633,1751.0510204081634,29.06122448979592,17.663265306122447,4.76530612244898,26856485.732552063,98,178,7204.0,6.0,0.023074969847013266,0.3721641541008773,4.084269662921348,0.06868241767404748,0.3244308412161641
openstack__ironic__2020-06-11_01-59-05,Python,1493985687.0,1519387287.0,466.015625,265.65625,19372.703125,1965.125,31.203125,19.65625,4.734375,44386015.80185373,64,143,5013.0,8.0,0.022259430710134937,0.35197956513022594,3.160839160839161,0.09187719167006325,0.3392651143510741
openstack__ironic__2020-06-11_01-59-05,Python,1519387287.0,1544788887.0,464.29411764705884,242.54901960784315,18250.313725490196,1749.5098039215686,31.627450980392158,16.862745098039216,4.509803921568627,53782022.89320392,51,141,5607.0,5.0,0.021073961499493414,0.3852666963363751,2.950354609929078,0.24206762780314262,0.2836920515191305
openstack__ironic__2020-06-11_01-59-05,Python,1544788887.0,1570190487.0,437.97777777777776,268.8888888888889,18091.17777777778,1882.6666666666667,30.711111111111112,16.711111111111112,4.533333333333333,43078686.46289795,45,119,2190.0,6.0,0.018373451075345392,0.2689072231378472,2.168067226890756,0.10034466878440074,0.2852773681780451
openstack__neutron-lib__2020-06-13_21-40-39,Python,1460086782.0,1485488382.0,239.43478260869566,118.17391304347827,8490.565217391304,724.7826086956521,25.130434782608695,15.478260869565217,4.130434782608695,1491747.1949540619,23,24,508.0,3.0,0.04891304347826087,0.1526785714285714,1.125,0.07897705560379897,0.11607424019151391
openstack__neutron-lib__2020-06-13_21-40-39,Python,1485488382.0,1510889982.0,180.1818181818182,103.04545454545455,6501.681818181818,647.6818181818181,18.772727272727273,12.909090909090908,2.909090909090909,603058.015921384,22,28,395.0,4.0,0.03968253968253968,0.1626004947433519,1.0714285714285714,0.051821304408348645,0.21490298996181134
openstack__neutron-lib__2020-06-13_21-40-39,Python,1510889982.0,1536291582.0,280.14285714285717,163.85714285714286,10439.42857142857,1068.2142857142858,33.57142857142857,18.857142857142858,3.142857142857143,954375.4701160014,14,23,180.0,2.0,0.04150197628458498,0.13043478260869565,0.9130434782608695,1.9999999997244444e-06,0.12957021633873902
openstack__neutron-lib__2020-06-13_21-40-39,Python,1536291582.0,1561693182.0,100.5925925925926,62.96296296296296,3568.925925925926,413.3333333333333,11.518518518518519,6.555555555555555,2.2962962962962963,392422.5529217205,27,33,155.0,5.0,0.027462121212121212,0.12258953168044076,0.8787878787878788,0.08404545009817943,0.19401840113605698
openstack__neutron-lib__2020-06-13_21-40-39,Python,1561693182.0,1587094782.0,70.27272727272727,36.72727272727273,2494.0,214.63636363636363,5.090909090909091,3.090909090909091,1.5454545454545454,982535.0266682551,11,24,224.0,3.0,0.05434782608695652,0.2206627680311891,1.25,0.07700068652362191,0.31978976721742
oprietop__qmk_firmware__2020-06-11_06-25-00,C,1341523751.0,1366925351.0,6342.333333333333,2231.0,201385.66666666666,14640.666666666666,526.0,137.0,64.0,14211370.582487946,3,3,119.0,2.0,0.3333333333333333,0.0,0.6666666666666666,2.0000000000575113e-06,0.2626017643290221
oprietop__qmk_firmware__2020-06-11_06-25-00,C,1366925351.0,1392326951.0,1247.4285714285713,580.0,36236.142857142855,3619.285714285714,112.85714285714286,43.0,14.0,1657605.7676835905,7,7,272.0,1.0,0.09523809523809523,0.0,0.5714285714285714,2.0000000001685336e-06,0.3341801837013875
oprietop__qmk_firmware__2020-06-11_06-25-00,C,1392326951.0,1417728551.0,1073.4285714285713,543.7142857142857,31360.0,3399.0,161.0,41.57142857142857,13.857142857142858,1691012.8408150226,7,9,37.0,2.0,0.125,0.2275132275132275,1.0,0.039642264002720196,0.1883017444648037
oprietop__qmk_firmware__2020-06-11_06-25-00,C,1417728551.0,1443130151.0,705.6875,410.625,22475.5625,3443.3125,81.625,22.5,9.125,1324858.5060926992,16,18,373.0,3.0,0.0392156862745098,0.11666666666666667,0.6666666666666666,0.004297734433344469,0.11755095991357284
oprietop__qmk_firmware__2020-06-11_06-25-00,C,1443130151.0,1468531751.0,573.0526315789474,268.0210526315789,22072.852631578946,2058.694736842105,46.68421052631579,11.621052631578948,7.652631578947369,777472.6858512097,95,100,1913.0,5.0,0.01585858585858586,0.22446410673736253,1.57,0.010627034252356449,0.09860358460582187
oprietop__qmk_firmware__2020-06-11_06-25-00,C,1468531751.0,1493933351.0,489.86842105263156,232.8684210526316,17985.66447368421,1877.2631578947369,41.36184210526316,10.164473684210526,6.927631578947368,1023796.2453636797,152,170,2322.0,5.0,0.004698920988513749,0.1344548588666236,0.7941176470588235,0.012335204798018973,0.10176304574202999
oprietop__qmk_firmware__2020-06-11_06-25-00,C,1493933351.0,1519334951.0,374.8874458874459,191.3160173160173,13164.268398268398,1503.82683982684,35.83549783549783,10.077922077922079,3.341991341991342,707118.5529567029,231,274,3846.0,7.0,0.003636266409989038,0.14314599185773152,0.9927007299270073,0.011795840692994553,0.11238910676868598
oprietop__qmk_firmware__2020-06-11_06-25-00,C,1519334951.0,1544736551.0,432.2379518072289,205.37951807228916,15338.990963855422,1554.5240963855422,40.74698795180723,11.47289156626506,3.0572289156626504,681983.1030457539,332,474,11851.0,10.0,0.0024353038777530974,0.18059590383518132,1.1518987341772151,0.005982052460197673,0.10739211299531604
oprietop__qmk_firmware__2020-06-11_06-25-00,C,1544736551.0,1570138151.0,350.190031152648,172.7601246105919,12009.071651090342,1328.4080996884736,32.993769470404985,11.25233644859813,3.2242990654205608,503871.60236208356,321,633,10226.0,7.0,0.0019072329873817667,0.15084251069736831,1.2053712480252765,0.004592786715402641,0.13141647150162122
oroinc__orocommerce-application-de__2020-06-13_12-24-07,PHP,1511811316.0,1537212916.0,9.428571428571429,5.285714285714286,259.14285714285717,26.428571428571427,1.0,0.7142857142857143,1.4285714285714286,9775.959728998521,7,7,1.0,1.0,0.023809523809523808,0.0,0.14285714285714285,2.0000000000575113e-06,0.005952380952380952
oroinc__orocommerce-application-de__2020-06-13_12-24-07,PHP,1537212916.0,1562614516.0,12.428571428571429,13.857142857142858,501.57142857142856,56.285714285714285,2.142857142857143,1.7142857142857142,1.2857142857142858,66973.59765537959,7,7,6.0,1.0,0.047619047619047616,0.0,0.2857142857142857,2.0000000000575113e-06,0.030555555555555558
pandas-dev__pandas__2020-06-10_23-21-53,Python,1275631036.0,1301032636.0,4646.5,1485.0,130640.5,12201.5,334.5,161.5,48.0,62162388.931025974,2,2,26.0,1.0,0.5,,0.5,2.0000000000575113e-06,0.0014078405891271388
pandas-dev__pandas__2020-06-10_23-21-53,Python,1301032636.0,1326434236.0,3777.3809523809523,1556.6666666666667,110276.95238095238,13004.47619047619,344.1904761904762,149.23809523809524,54.61904761904762,117166053.2580897,21,21,1737.0,3.0,0.10476190476190476,0.5535783904204956,2.0952380952380953,0.05348841464271503,0.2272158761235569
pandas-dev__pandas__2020-06-10_23-21-53,Python,1326434236.0,1351835836.0,1452.0,654.8,41630.63333333333,5663.566666666667,134.76666666666668,50.96666666666667,31.616666666666667,82605368.0566742,60,67,6521.0,4.0,0.04228855721393034,0.46098886773162456,2.791044776119403,0.1989420330112236,0.21095549574265826
pandas-dev__pandas__2020-06-10_23-21-53,Python,1351835836.0,1377237436.0,936.7865168539325,415.3370786516854,29111.3595505618,3532.38202247191,81.0,28.292134831460675,19.60674157303371,85485389.87274118,89,114,12379.0,5.0,0.030197174351808728,0.5582320607724595,3.412280701754386,0.08710283371268146,0.24473382047318473
pandas-dev__pandas__2020-06-10_23-21-53,Python,1377237436.0,1402639036.0,571.5692307692308,255.54615384615386,18228.438461538462,2465.5384615384614,46.95384615384615,16.584615384615386,10.353846153846154,87532423.63916993,130,196,14882.0,5.0,0.018969126111983255,0.436140925734708,3.6989795918367347,0.2840720525569319,0.26531291260413203
pandas-dev__pandas__2020-06-10_23-21-53,Python,1402639036.0,1428040636.0,300.57615894039736,141.97350993377484,10439.132450331126,1371.523178807947,25.56291390728477,8.794701986754967,5.357615894039735,41407558.88931486,151,222,7977.0,5.0,0.01398230809995516,0.3510345181560143,3.09009009009009,0.08708334893349134,0.24046675680617738
pandas-dev__pandas__2020-06-10_23-21-53,Python,1428040636.0,1453442236.0,276.2485549132948,127.878612716763,9322.554913294798,1192.3179190751446,20.0,7.3526011560693645,4.687861271676301,45337477.02088096,173,305,10303.0,6.0,0.01063416738567731,0.4088856304264686,3.232786885245902,0.1109862441928422,0.23786738358958745
pandas-dev__pandas__2020-06-10_23-21-53,Python,1453442236.0,1478843836.0,332.41279069767444,159.74418604651163,11495.296511627907,1550.8197674418604,22.58139534883721,10.674418604651162,4.366279069767442,26462229.232583117,172,326,7635.0,5.0,0.006899480887210949,0.28423635393983104,2.2423312883435584,0.06816667108017638,0.14567613114191988
pandas-dev__pandas__2020-06-10_23-21-53,Python,1478843836.0,1504245436.0,243.30677290836653,100.58565737051792,7221.713147410359,853.7290836653386,15.07569721115538,6.888446215139442,3.641434262948207,11013911.4827572,251,452,11393.0,6.0,0.0051557011949845966,0.32753232261613985,2.325221238938053,0.16669242058810507,0.19318088292725152
pandas-dev__pandas__2020-06-10_23-21-53,Python,1504245436.0,1529647036.0,310.8813056379822,131.58753709198814,10236.26409495549,1044.6706231454007,20.881305637982194,10.697329376854599,4.12759643916914,10423590.13353013,337,647,19840.0,7.0,0.004007541355434226,0.3104525182231697,2.58887171561051,0.042262970275358525,0.1879173591812066
pandas-dev__pandas__2020-06-10_23-21-53,Python,1529647036.0,1555048636.0,342.4310850439883,131.80938416422288,10671.944281524926,995.5865102639297,21.4633431085044,10.360703812316716,4.410557184750733,7896799.349838299,341,812,24851.0,8.0,0.004133436188370497,0.34028052737252196,3.352216748768473,0.0558697085902784,0.25228982683720513
pandas-dev__pandas__2020-06-10_23-21-53,Python,1555048636.0,1580450236.0,354.1840659340659,191.69505494505495,10315.826923076924,1114.793956043956,25.486263736263737,9.142857142857142,6.0467032967032965,9356009.219544077,364,917,25809.0,7.0,0.0034227331387236717,0.36540248987322416,3.1352235550708834,0.10388892255119031,0.2239709096666725
pdxwebdev__yadacoin__2020-06-14_06-02-30,JavaScript,1540196182.0,1565597782.0,6818.0,3393.5,255246.0,28045.5,782.5,143.0,182.0,33406879.155595116,2,2,1074.0,1.0,1.0,,1.0,2.0000000000575113e-06,0.07847567063912692
plone__buildout.coredev__2020-06-14_08-01-34,Python,1233599919.0,1259001519.0,193.0,109.33333333333333,6014.666666666667,616.3333333333334,24.0,5.0,8.0,177772.2051888625,3,3,21.0,1.0,0.3333333333333333,0.0,0.6666666666666666,2.0000000000575113e-06,0.12407407407407407
plone__buildout.coredev__2020-06-14_08-01-34,Python,1309804719.0,1335206319.0,1136.0,851.5,107211.0,22178.0,1151.0,319.0,1.0,56026634.13585212,2,2,0.0,0.0,0.0,,0.0,,0.0
